Date,EMU,FAR EAST,JAPAN,NORTH AMERICA,PACIFIC ex JAPAN
18/08/2010,354.84,2376.45,2195.33,1170.18,1117.39
19/08/2010,349.06,2407.83,2227.92,1151.29,1116.47
20/08/2010,339.89,2354.32,2172.05,1146.37,1100.27
23/08/2010,340.93,2355.88,2174.24,1142.01,1104.32
24/08/2010,336.14,2363.66,2185.14,1124.65,1087.68
25/08/2010,331.44,2322.07,2139.32,1128.3,1072.37
26/08/2010,337.05,2332.87,2150.62,1121.52,1087.85
27/08/2010,339.17,2342.66,2160.63,1139.7,1095.65
30/08/2010,336.84,2373.22,2192.2,1125.59,1111.6
31/08/2010,338.24,2331.03,2146.94,1124.58,1097.52
01/09/2010,351.96,2340.81,2152.43,1157.12,1132.49
02/09/2010,352.8,2368.7,2180.78,1167.62,1143.02
03/09/2010,356.99,2379.04,2190.47,1182.68,1147.76
06/09/2010,358.58,2425.08,2233.58,1183.65,1161.77
07/09/2010,350.96,2428.24,2236.2,1169.94,1160.16
08/09/2010,354.33,2386.25,2193.1,1176.93,1155.26
09/09/2010,358.1,2406.67,2213.33,1182.41,1171.04
10/09/2010,357.71,2413.67,2219.44,1188.09,1169.46
13/09/2010,364.82,2440.74,2243.11,1201.21,1192.11
14/09/2010,368.22,2451.06,2255.6,1201.29,1196.02
15/09/2010,368.37,2426.67,2226.09,1204.59,1205.84
16/09/2010,368.87,2417.17,2215.79,1204.51,1192.71
17/09/2010,365.23,2433.64,2229.57,1204.84,1201.98
20/09/2010,371.67,2437.88,2232.3,1222.42,1212.08
21/09/2010,372.58,2444.31,2237.94,1218.68,1210.38
22/09/2010,375.44,2459.54,2251.17,1213.47,1223.26
23/09/2010,371.27,2463.61,2256.11,1203.55,1220.61
24/09/2010,381.93,2449.08,2236.97,1228.38,1224
27/09/2010,380,2479.4,2265.84,1221.97,1243.56
28/09/2010,381.99,2466.36,2254.91,1227.81,1242.06
29/09/2010,381.35,2486.27,2272.08,1226.33,1244.61
30/09/2010,382.29,2447.55,2228.12,1223.44,1233.96
01/10/2010,383.19,2459.12,2238.37,1228.5,1237.32
04/10/2010,377.61,2443.6,2217.57,1219.46,1247.2
05/10/2010,389.04,2477.21,2254.82,1244.53,1244.62
06/10/2010,393.46,2517.15,2294.96,1244.12,1268.23
07/10/2010,395.7,2534.72,2313.67,1241.38,1275.27
08/10/2010,395.33,2531.9,2309.02,1249,1275.61
11/10/2010,395.19,2529.36,2302.69,1249.61,1282.35
12/10/2010,392.11,2500.17,2272.7,1254.59,1264.5
13/10/2010,403.67,2501.04,2267.56,1264.57,1276.36
14/10/2010,406.56,2552.32,2321.5,1259.73,1296.58
15/10/2010,405.18,2527.45,2294.39,1261.45,1288.85
18/10/2010,404.95,2537.7,2309.38,1269.42,1280.72
19/10/2010,398.05,2532.72,2300.8,1248.1,1267.76
20/10/2010,404.9,2528.3,2297.88,1261.52,1271.63
21/10/2010,410.26,2513.3,2281.38,1263.65,1271.34
22/10/2010,407.47,2518.64,2286.73,1265.63,1271.55
25/10/2010,409.91,2534.16,2300.44,1269.7,1297.59
26/10/2010,404.49,2504.14,2271.3,1270.05,1283.34
27/10/2010,398.45,2487.5,2261.26,1265.12,1254.19
28/10/2010,403.78,2500.16,2273.76,1267.32,1270.16
29/10/2010,403.35,2499.58,2273.64,1269.15,1267.82
01/11/2010,402.2,2486.81,2248.74,1270.64,1290.29
02/11/2010,408.99,2485.2,2245.7,1280.08,1302.07
03/11/2010,405.36,2475.71,2229.01,1284.01,1309.9
04/11/2010,417.68,2537.53,2289.02,1309.08,1336.24
05/11/2010,411,2568.98,2321.4,1314.01,1348.43
08/11/2010,406.24,2596.34,2345.49,1312.73,1345.89
09/11/2010,410.19,2598.51,2349.52,1303.04,1341.04
10/11/2010,398.74,2578.45,2330.55,1307.94,1316.93
11/11/2010,395.53,2593.97,2348.04,1303.09,1319.74
12/11/2010,395.68,2565.66,2324.48,1286.52,1298.79
15/11/2010,396.04,2559.62,2320.85,1285.28,1294.91
16/11/2010,386.47,2538.28,2301.15,1263.27,1285.25
17/11/2010,388.61,2544.68,2314.44,1264.63,1271.28
18/11/2010,397.05,2581.34,2348.41,1284.25,1284.47
19/11/2010,398.1,2585.94,2356.17,1288.14,1276.26
22/11/2010,392.38,2596.28,2370.81,1286.6,1277.74
23/11/2010,378.76,2596.64,2385.53,1268.31,1247.2
24/11/2010,380.88,2567.24,2349.22,1287.95,1254.66
25/11/2010,381.78,2570.4,2350.64,1288.65,1255.84
26/11/2010,374.45,2547.81,2329.88,1278.02,1237.89
29/11/2010,362.27,2562.58,2342.16,1275.88,1240.67
30/11/2010,358.31,2543.26,2321.04,1268.83,1235.01
01/12/2010,368.82,2553.77,2324.31,1296.36,1246.39
02/12/2010,379.26,2590.07,2362.31,1313.04,1272.5
03/12/2010,385.88,2626.61,2404.51,1316.65,1286.83
06/12/2010,382.2,2627.26,2407.67,1315.98,1284.09
07/12/2010,387.83,2611.27,2386.69,1316.18,1295.46
08/12/2010,385.28,2598.09,2374.98,1318.37,1275.37
09/12/2010,385.73,2617.89,2396.03,1323,1289.39
10/12/2010,387.19,2606.7,2385.8,1330.94,1291.17
13/12/2010,394.14,2637.36,2417.06,1332.25,1304.13
14/12/2010,394.46,2652.62,2432.35,1332.94,1311.42
15/12/2010,390.53,2631.15,2417.94,1326.69,1296.74
16/12/2010,387.1,2621.76,2412.37,1333.48,1288.5
17/12/2010,383.37,2626.95,2415.33,1334.61,1287.9
20/12/2010,384.23,2625.33,2416.62,1336.36,1285.75
21/12/2010,389.95,2650.45,2438.69,1345.54,1302.77
22/12/2010,388.5,2659.11,2446.15,1350.02,1308.62
23/12/2010,387.03,2668.19,2458.22,1348.58,1313.35
24/12/2010,388.09,2662.79,2451.47,1349.32,1309.92
27/12/2010,384.67,2672.5,2461.36,1349.58,1310.2
28/12/2010,384.15,2688.45,2478.92,1351.6,1317.51
29/12/2010,386.34,2707.56,2493.22,1353.82,1323.86
30/12/2010,386.59,2694.23,2476.29,1352,1326.88
31/12/2010,388.68,2709.94,2495.83,1352.69,1326.91
03/01/2011,393.31,2702.93,2477.81,1366.75,1330.37
04/01/2011,392.43,2730.54,2503.58,1363.33,1323.14
05/01/2011,385.58,2695.42,2463.16,1369.72,1312.53
06/01/2011,382.77,2732.69,2502.02,1366.22,1314.03
07/01/2011,378.84,2743.34,2515.3,1364.64,1312.59
10/01/2011,371.85,2745.45,2523.05,1362.24,1302.51
11/01/2011,376.93,2729.22,2500.18,1369.12,1301.65
12/01/2011,389.74,2742.71,2513.39,1381.42,1311.98
13/01/2011,400.12,2776.66,2550.44,1378.5,1329.59
14/01/2011,401.49,2755.93,2528.58,1387.91,1322.3
17/01/2011,398.23,2755.68,2529.05,1388.36,1320.15
18/01/2011,405.84,2761.88,2534.1,1390.87,1330.71
19/01/2011,405.82,2794.83,2567.8,1376.33,1344.09
20/01/2011,401.94,2737.94,2512.05,1372.37,1311.34
21/01/2011,411.65,2707.41,2480.35,1375.62,1311.07
24/01/2011,415.13,2726.49,2502.29,1383.8,1322.38
25/01/2011,413.03,2758.54,2538.39,1382.98,1322.46
26/01/2011,416.09,2747.54,2522.57,1390.97,1326.88
27/01/2011,419.6,2747.77,2523.62,1393.25,1325.63
28/01/2011,412.4,2737.57,2514.82,1370.55,1317.95
31/01/2011,414.67,2717.11,2498.83,1381.06,1311.59
01/02/2011,424.13,2737.81,2521.46,1404.42,1323.98
02/02/2011,424.82,2783.62,2563.17,1401.32,1335.82
03/02/2011,417.6,2772.08,2550.85,1405.32,1342.86
04/02/2011,416.3,2786.23,2566.5,1408.3,1353.23
07/02/2011,419.96,2782,2567.35,1416.7,1350.49
08/02/2011,425.54,2803.14,2594.38,1422.38,1353.51
09/02/2011,425.73,2778.78,2575.1,1417.28,1343.91
10/02/2011,421.5,2755.71,2560.44,1418.9,1330.3
11/02/2011,420.34,2749.79,2554.3,1426.16,1321.89
14/02/2011,417.66,2783.85,2588.56,1431.08,1334.3
15/02/2011,420.01,2778.62,2584.85,1426.74,1329.84
16/02/2011,423.57,2791.85,2597.16,1436.56,1331
17/02/2011,425.75,2824.07,2633.24,1442,1339.98
18/02/2011,427.87,2824.5,2630.38,1444.19,1345.6
21/02/2011,421.8,2829.86,2639.11,1444.02,1335.42
22/02/2011,419.58,2783.19,2596.38,1415.35,1314.45
23/02/2011,416.97,2766.09,2580.05,1406.06,1308.98
24/02/2011,416.15,2753.65,2572.12,1405.32,1303.66
25/02/2011,420.21,2783,2594.61,1421.51,1323.82
28/02/2011,425.76,2800.25,2611.9,1429.69,1326.23
01/03/2011,423.38,2835.63,2643.21,1409.3,1330.65
02/03/2011,421.68,2787.97,2598.2,1411.8,1319.47
03/03/2011,424.94,2781.53,2590.39,1434.43,1317.94
04/03/2011,423.88,2805.01,2610.9,1425.68,1331.59
07/03/2011,422.95,2778.39,2582.64,1413.19,1321.54
08/03/2011,421.22,2760.71,2555.18,1423.17,1325.44
09/03/2011,421.22,2774.61,2569.93,1420.32,1320.11
10/03/2011,413.4,2729.31,2523.62,1392.79,1295.63
11/03/2011,410.8,2719.09,2519.03,1401.67,1284.73
14/03/2011,410.7,2558.39,2340.81,1394.02,1282.66
15/03/2011,400.88,2371.32,2148.88,1378.54,1237.92
16/03/2011,391.75,2516.3,2307.7,1353.31,1239.43
17/03/2011,402.71,2524.31,2324.4,1372.04,1230.46
18/03/2011,407.45,2508.18,2305.4,1378.21,1253.47
21/03/2011,417.67,2517.24,2305.69,1399.95,1273.07
22/03/2011,417.09,2614.19,2409.89,1395.29,1282.12
23/03/2011,416.56,2598.98,2390.4,1398.9,1285.58
24/03/2011,424.97,2583.9,2371.4,1411.25,1305.28
25/03/2011,423.55,2587.38,2372.72,1415.21,1320.14
28/03/2011,422.94,2570.56,2354.91,1410.42,1316.94
29/03/2011,421.63,2533.73,2313.64,1419.69,1319.27
30/03/2011,426.32,2562.03,2336.35,1430.93,1344.93
31/03/2011,425.83,2574.63,2348.94,1428.97,1351.35
01/04/2011,431.13,2526.84,2293.4,1437.16,1360.51
04/04/2011,433.76,2540.01,2299.12,1438.14,1369.85
05/04/2011,432.43,2496.53,2250.93,1438.85,1371.78
06/04/2011,439.16,2463.65,2209.87,1441.73,1387.09
07/04/2011,435.59,2473.71,2222.05,1438.53,1388.19
08/04/2011,442.15,2508.28,2257.04,1434.88,1402.7
11/04/2011,441.1,2509.29,2261.68,1429.3,1407.71
12/04/2011,436.29,2498.51,2254.96,1415.74,1382.6
13/04/2011,439.63,2509.51,2262.48,1416.98,1394.3
14/04/2011,434.15,2530.48,2284.98,1416.85,1390.02
15/04/2011,433.26,2516.63,2268.73,1421.96,1386.26
18/04/2011,417.5,2525.65,2281.01,1405.44,1379.08
19/04/2011,422.5,2494.28,2249.66,1415.11,1367.22
20/04/2011,437.24,2523.99,2277.85,1434.7,1398.84
21/04/2011,440.7,2559.9,2312.52,1442.79,1419.39
22/04/2011,440.7,2561.18,2313.95,1442.79,1419.39
25/04/2011,440.38,2551.08,2303.57,1439.31,1415.15
26/04/2011,445.22,2535.32,2289.23,1451.48,1417.71
27/04/2011,448.58,2527.51,2280.35,1458.64,1412.5
28/04/2011,457.59,2589.03,2348.07,1464.38,1424.82
29/04/2011,459.11,2597.46,2357.33,1468.3,1418.24
02/05/2011,461.18,2634.17,2398.16,1466.33,1424.76
03/05/2011,457.82,2636.63,2404.98,1458,1404.46
04/05/2011,452.28,2635.81,2410.5,1447.22,1379.45
05/05/2011,441.39,2652.24,2430.84,1432.56,1367.45
06/05/2011,442.53,2608.72,2383.1,1439.78,1374.58
09/05/2011,429.97,2601.97,2371.03,1445.93,1377.51
10/05/2011,437.55,2612.88,2381.34,1457.09,1380.45
11/05/2011,436.44,2605.39,2372.47,1440.86,1386.25
12/05/2011,430.15,2586.47,2360.6,1445.02,1349.7
13/05/2011,428.24,2571.12,2336.79,1434.34,1358.21
16/05/2011,427.42,2536.74,2305.08,1425.91,1341.64
17/05/2011,420.26,2518.9,2287.22,1425.25,1341.15
18/05/2011,424.83,2545.27,2312.76,1438.92,1350.39
19/05/2011,428.23,2523.14,2282.94,1442.29,1366.85
20/05/2011,420.97,2516.36,2277.11,1432.24,1361.5
23/05/2011,408.51,2475.35,2244.07,1415.83,1323.85
24/05/2011,412.14,2470.87,2237.48,1414.27,1326.46
25/05/2011,413.03,2472.62,2239.56,1420.52,1314.24
26/05/2011,411.8,2514.08,2284.5,1425.59,1335.2
27/05/2011,419.17,2521.04,2287.78,1431.76,1352.18
30/05/2011,419.07,2519.26,2283.77,1432.06,1350.52
31/05/2011,428.55,2556.91,2318.31,1446.47,1362.13
01/06/2011,425.59,2567.4,2329.3,1413.36,1366.24
02/06/2011,419.75,2527.29,2288.73,1411.07,1336.75
03/06/2011,424.26,2511.61,2274.85,1398.67,1334.04
06/06/2011,422.61,2495.52,2259.25,1382.67,1332.53
07/06/2011,425.48,2507.84,2273.76,1382.15,1331.22
08/06/2011,419.13,2513.9,2284.75,1375.34,1314.32
09/06/2011,420.35,2504.58,2274.05,1385.41,1316.18
10/06/2011,409.58,2507.6,2283.6,1365.84,1307.41
13/06/2011,410.25,2491.26,2267.58,1364.91,1306.63
14/06/2011,419.1,2511.83,2288.83,1383.35,1323.41
15/06/2011,407.55,2509.9,2290.06,1359.86,1314.77
16/06/2011,401.83,2468.54,2252.76,1358.27,1279.86
17/06/2011,410.66,2466.04,2252.91,1361.54,1283.99
20/06/2011,407.61,2460.9,2250.55,1368.75,1272.01
21/06/2011,417.08,2491.22,2277.44,1389.06,1291.77
22/06/2011,417.71,2526.13,2316.05,1381.17,1298.52
23/06/2011,401.14,2503.86,2291.89,1376.28,1279.54
24/06/2011,399.9,2532.35,2317.39,1360.54,1290.85
27/06/2011,403.81,2498.15,2282.69,1372.07,1274.58
28/06/2011,409.51,2513.01,2298.78,1390.1,1283.69
29/06/2011,418.32,2550.08,2335.24,1403.27,1308.95
30/06/2011,427.45,2571.46,2351.16,1417.89,1335.64
01/07/2011,430.48,2581.47,2361.01,1436.68,1335.21
04/07/2011,431.75,2615.32,2392.11,1437.68,1343.92
05/07/2011,427.94,2611.19,2389.12,1436.59,1337.3
06/07/2011,420.49,2634.49,2418.52,1436.99,1334.57
07/07/2011,424.37,2616.44,2396.76,1451.78,1342.84
08/07/2011,414.35,2646.54,2425.79,1441.6,1351.82
11/07/2011,395.78,2634.2,2420.03,1415.07,1322.95
12/07/2011,393.18,2616.24,2409.78,1409.79,1295.45
13/07/2011,401.48,2640.75,2432.78,1416.25,1316.06
14/07/2011,397.83,2626.92,2416.88,1406.55,1308.6
15/07/2011,394.99,2634.49,2427.23,1415.01,1296.59
18/07/2011,384.75,2631.54,2425.54,1402.81,1288.63
19/07/2011,393.98,2622.29,2412.71,1426.23,1300.66
20/07/2011,400.34,2648.33,2436.8,1426.07,1323.78
21/07/2011,412.62,2659.09,2446.71,1444.58,1334.6
22/07/2011,414.41,2693.32,2477.38,1445.78,1351.05
25/07/2011,410.62,2672.55,2455.09,1438.26,1334.64
26/07/2011,413.68,2695.64,2476.43,1432.06,1354.63
27/07/2011,404.35,2682.49,2459.85,1401.96,1356.32
28/07/2011,400.14,2660.56,2434.08,1398.13,1342.22
29/07/2011,399.16,2659.36,2433.56,1388.4,1330.77
01/08/2011,384.35,2706.79,2480.3,1382.45,1348.6
02/08/2011,376.68,2667.78,2442.06,1347.9,1321.09
03/08/2011,371.11,2622.99,2401.36,1354.21,1282.51
04/08/2011,354.03,2558.93,2335.11,1289.24,1257.24
05/08/2011,349.65,2486.64,2278.38,1284.76,1195.36
08/08/2011,334.69,2451.87,2251.15,1200.81,1153.92
09/08/2011,338.27,2416.21,2223.13,1257.02,1143.7
10/08/2011,321.02,2450.56,2262.25,1209.36,1167.45
11/08/2011,332.8,2421.89,2232.22,1263.04,1168.8
12/08/2011,344.57,2418.77,2224.1,1269.09,1182.15
15/08/2011,352.5,2453.52,2254.16,1296.49,1220.96
16/08/2011,349.74,2455.61,2259.12,1283.72,1212.65
17/08/2011,352.01,2455,2255.17,1285.14,1233
18/08/2011,330.08,2425.01,2226.96,1227.39,1204.8
19/08/2011,326.04,2378.38,2188.88,1209.5,1169.2
22/08/2011,327.85,2343,2149.5,1209.76,1165.06
23/08/2011,329.9,2374.67,2177.29,1249.79,1192.21
24/08/2011,336.3,2341.31,2146.2,1265.07,1185.31
25/08/2011,331.85,2354.1,2155.16,1246.64,1195.44
26/08/2011,328.96,2376.76,2183.04,1264.04,1196.24
29/08/2011,340.55,2384.22,2185.81,1299.72,1220.46
30/08/2011,338.63,2414.88,2215.52,1303.64,1228.6
31/08/2011,347.77,2442.95,2235.12,1311.07,1247.09
01/09/2011,344.34,2449.99,2244.15,1296.74,1250.48
02/09/2011,332.02,2425.23,2224.12,1265.5,1226.3
05/09/2011,314.1,2371.52,2175.73,1264.17,1189.91
06/09/2011,309.08,2329.69,2127.67,1255.13,1174.2
07/09/2011,320.19,2365.63,2159.18,1290.1,1208.33
08/09/2011,321.15,2374.28,2169.17,1278.12,1212.59
09/09/2011,302.4,2354.12,2152.68,1242.91,1194.57
12/09/2011,290.13,2319.68,2131.71,1247.85,1140.16
13/09/2011,295.89,2342.76,2158.74,1259.62,1144.45
14/09/2011,302.74,2323.46,2140.84,1275.77,1119.99
15/09/2011,315.67,2355.61,2171.5,1297.29,1143.05
16/09/2011,315.74,2394.96,2212.2,1302.26,1166.84
19/09/2011,303.29,2395.29,2225.8,1289.13,1129.61
20/09/2011,311.5,2365.2,2188.31,1286.96,1133.55
21/09/2011,305.8,2370.85,2198.42,1249.62,1128.96
22/09/2011,285.83,2319.92,2162.01,1205.83,1062.74
23/09/2011,289.4,2320.49,2163.43,1211.82,1052.55
26/09/2011,294.93,2268.93,2115.48,1238.21,1033.55
27/09/2011,313.52,2326.73,2164.75,1253.65,1089.87
28/09/2011,310.2,2333.45,2180.33,1226.89,1083.04
29/09/2011,315.23,2341.31,2189.28,1235.35,1072.31
30/09/2011,304.77,2323.48,2179.26,1205.67,1056.8
03/10/2011,295.69,2283.79,2150.2,1169.42,1016.49
04/10/2011,288.07,2239.96,2116.57,1191.51,987
05/10/2011,300.06,2212.52,2084.35,1215.35,1008.99
06/10/2011,311.67,2262.54,2121.74,1239.62,1055.7
07/10/2011,315.85,2285.56,2134.03,1229.77,1095.58
10/10/2011,326.76,2290.46,2134.86,1268.31,1116.14
11/10/2011,325.53,2332.96,2175.66,1271.12,1124.25
12/10/2011,337.3,2319.43,2152.17,1285.42,1143.98
13/10/2011,330.45,2351.62,2184.19,1280.03,1150.24
14/10/2011,337.89,2314.28,2142.51,1303.87,1157.95
17/10/2011,329.85,2369.77,2198.69,1278.63,1170.29
18/10/2011,327.31,2325.6,2165.92,1303.29,1135.35
19/10/2011,332.08,2329.71,2165.76,1286.91,1152.7
20/10/2011,322.3,2306.34,2147.26,1290.74,1124.87
21/10/2011,336.47,2323,2163.54,1315.79,1136.52
24/10/2011,340.71,2364.93,2196.9,1334.7,1176.27
25/10/2011,338.27,2357,2185.16,1308.19,1175.56
26/10/2011,335.33,2346.9,2175.45,1321.47,1168.53
27/10/2011,361.32,2411.57,2230.67,1367.7,1229.47
28/10/2011,360.44,2448.16,2261.32,1369.11,1242.51
31/10/2011,343.81,2362.02,2173.71,1335.63,1215.49
01/11/2011,320.85,2317.84,2137.41,1297.21,1168.79
02/11/2011,328.04,2287.98,2095.84,1318.02,1171.08
03/11/2011,335.23,2281.56,2097.59,1342.76,1159.98
04/11/2011,328.85,2321.16,2131.78,1334.52,1189.49
07/11/2011,326.86,2319.83,2131.23,1342.51,1185.6
08/11/2011,331.07,2295.94,2104.74,1357.27,1189.29
09/11/2011,318.16,2324.24,2136.12,1307.88,1186.81
10/11/2011,318.26,2263.13,2084.75,1316.71,1147.13
11/11/2011,331.02,2273.37,2094.27,1342.9,1169.92
14/11/2011,323.84,2299.14,2117.49,1330.5,1171.64
15/11/2011,316.76,2282.88,2102.68,1335.67,1161.19
16/11/2011,317.83,2260.97,2083.44,1315.21,1147.84
17/11/2011,313.23,2265.96,2092.68,1292.1,1141.3
18/11/2011,311.9,2240.61,2070.43,1291.02,1120.72
21/11/2011,299.95,2221.71,2057.75,1266.44,1092.92
22/11/2011,297.46,2224.44,2057.11,1262.1,1091.93
23/11/2011,289.48,2207.83,2046.09,1233.44,1061.4
24/11/2011,288.46,2186.62,2022.3,1232.31,1062.78
25/11/2011,289.7,2171.12,2010.51,1229.28,1049.25
28/11/2011,305.56,2194.67,2026.48,1265.45,1084.36
29/11/2011,306.94,2240.56,2075.21,1269.23,1100.07
30/11/2011,323.05,2242.26,2076.28,1325.38,1123.52
01/12/2011,320.73,2285.38,2110.21,1322.05,1151.98
02/12/2011,323.3,2290.66,2115.96,1321.8,1165.88
05/12/2011,328.03,2305.74,2131.21,1334.79,1175.65
06/12/2011,323.85,2276.59,2103.61,1335.26,1154.78
07/12/2011,322.46,2310.81,2137.14,1338.36,1167.58
08/12/2011,313.15,2296.48,2128.08,1309.75,1155.82
09/12/2011,320.61,2266.25,2102.36,1329.96,1131.36
12/12/2011,307.94,2283.27,2121.66,1310.37,1133.8
13/12/2011,304.16,2263.02,2101.82,1297.71,1120.64
14/12/2011,293.86,2245.79,2084.47,1280.46,1104.65
15/12/2011,297.43,2211.6,2053.19,1284.5,1091.76
16/12/2011,296.9,2220.58,2057.26,1289.96,1104.8
19/12/2011,296.2,2191.03,2029.93,1274.94,1079.12
20/12/2011,306.63,2201.22,2039.54,1312.2,1089.65
21/12/2011,302.73,2221.66,2055.06,1314.75,1111.37
22/12/2011,306.73,2212.67,2045.04,1326.93,1107.44
23/12/2011,308.46,2216.15,2044.78,1338.41,1121.06
26/12/2011,308.46,2226.13,2055.94,1338.41,1121.06
27/12/2011,309.14,2225.96,2056.4,1338.45,1120.82
28/12/2011,302.48,2215.15,2045.2,1320.89,1107.28
29/12/2011,305.88,2220.51,2051.92,1334.89,1104.83
30/12/2011,310.38,2255.28,2091.15,1331.57,1111.3
02/01/2012,317.17,2255.28,2091.15,1331.57,1111.3
03/01/2012,321.63,2267.48,2096.33,1353.89,1135.69
04/01/2012,313.69,2305.83,2138.03,1353.72,1149.69
05/01/2012,306.75,2277.22,2107.95,1356.99,1133.29
06/01/2012,303.56,2257.18,2088.33,1353.26,1122.65
09/01/2012,302.7,2263.11,2095.53,1355.95,1121.7
10/01/2012,310.86,2274.52,2102.76,1368.88,1142.81
11/01/2012,307.99,2276.77,2103.61,1369.18,1147.44
12/01/2012,311.62,2265.88,2090.35,1372.62,1148.87
13/01/2012,307.28,2283.18,2105.78,1365.69,1152.7
16/01/2012,310.33,2259.87,2083.29,1366.63,1144.18
17/01/2012,316.23,2283.6,2099.34,1371.26,1169.86
18/01/2012,317.91,2293.62,2110.17,1386.32,1169.53
19/01/2012,325.26,2311.52,2121.31,1393.81,1178.7
20/01/2012,325.3,2354.13,2164.5,1393.94,1189.62
23/01/2012,330.7,2359.58,2169.56,1396.95,1194.84
24/01/2012,327.21,2344.67,2153.38,1393.94,1188.34
25/01/2012,326.21,2360.42,2168.11,1406.57,1201.88
26/01/2012,336.39,2383.32,2185.63,1400,1221.97
27/01/2012,332.58,2389.65,2190.29,1397.99,1225.86
30/01/2012,327.62,2380.71,2186.99,1394.16,1212.46
31/01/2012,329.12,2383.3,2185.62,1394.06,1218.42
01/02/2012,339.29,2390.72,2194.28,1407.22,1219.05
02/02/2012,339.72,2406.19,2208.09,1409.2,1229.69
03/02/2012,343.34,2394.62,2192.06,1428.65,1231.75
06/02/2012,341.13,2418.55,2218.72,1428.04,1236.62
07/02/2012,345.61,2421.25,2220.32,1430.15,1239.27
08/02/2012,346.08,2451.68,2248.17,1432.91,1247.53
09/02/2012,348.64,2448.16,2243.33,1435.1,1246.37
10/02/2012,340.64,2421.28,2218.29,1423.79,1225.01
13/02/2012,342.97,2437.27,2232.96,1432.81,1239.57
14/02/2012,340.06,2424.54,2217.21,1431.25,1229.07
15/02/2012,339.75,2480.21,2270.57,1425.04,1242.31
16/02/2012,338.49,2457.45,2249.88,1440.76,1223.91
17/02/2012,345.96,2477.64,2266.46,1443.46,1230.8
20/02/2012,353.18,2503.22,2292,1444.06,1250.31
21/02/2012,351.38,2487.36,2273.99,1445.84,1250.76
22/02/2012,347.81,2491.65,2280.66,1442.01,1244.57
23/02/2012,348.09,2501.1,2293.65,1448.44,1245.4
24/02/2012,354.06,2503.77,2294.79,1450.38,1252.17
27/02/2012,350.62,2508.82,2303.9,1451.5,1242.62
28/02/2012,352.36,2522.83,2311.5,1456.9,1250.04
29/02/2012,350.47,2511.4,2295,1451.01,1263.74
01/03/2012,353.73,2495.59,2281.74,1460.25,1250.71
02/03/2012,350.57,2496.87,2281.58,1454.84,1252.38
05/03/2012,349.01,2483.48,2271,1447.4,1240.3
06/03/2012,334.44,2472.07,2271.83,1423.36,1209.41
07/03/2012,337.15,2454.19,2252.98,1432.84,1196.9
08/03/2012,348.67,2484.67,2277.56,1448.24,1214.41
09/03/2012,345.42,2492.13,2286.86,1453.92,1222.69
12/03/2012,345.9,2486.52,2281.29,1452.28,1209.54
13/03/2012,350.82,2481.82,2270.07,1477.88,1227.7
14/03/2012,350.56,2486.92,2274.27,1474.15,1228.88
15/03/2012,354.09,2517.43,2307.86,1482.99,1234.11
16/03/2012,358.4,2525.12,2314.7,1485.22,1239.81
19/03/2012,360.39,2525.69,2319.24,1490.84,1240.63
20/03/2012,355.69,2514.84,2310.23,1485.19,1226.33
21/03/2012,353.95,2487.83,2282.92,1483.06,1216.33
22/03/2012,349.32,2522.67,2322.47,1471.56,1214.35
23/03/2012,351.3,2499.15,2298.54,1477.18,1218.48
26/03/2012,355.89,2488.92,2285.53,1497.75,1223.18
27/03/2012,353.94,2539.68,2332.86,1492.84,1236.01
28/03/2012,349.3,2525.77,2319.34,1484.37,1233.98
29/03/2012,343.34,2519.01,2316.04,1481.31,1226.24
30/03/2012,348.25,2504.04,2303.53,1486.82,1224.27
02/04/2012,351.33,2518.1,2319.06,1499.23,1226.34
03/04/2012,347.32,2503.53,2299.88,1492.4,1228.25
04/04/2012,332.3,2456.23,2250.4,1475.73,1215.62
05/04/2012,330.68,2449.98,2245.91,1474.79,1215.5
06/04/2012,330.68,2431.63,2225.4,1474.79,1215.5
09/04/2012,330.87,2422.7,2217.5,1458.01,1213.99
10/04/2012,321.8,2432.5,2231.05,1433.45,1203.34
11/04/2012,325.61,2406.97,2206.31,1444.34,1195.42
12/04/2012,329.61,2423.04,2219.72,1465.3,1214.47
13/04/2012,319.65,2439.19,2233.3,1446.87,1221.25
16/04/2012,320.13,2422.32,2215.33,1445.47,1215.04
17/04/2012,330.29,2409.34,2201.59,1468.68,1216.12
18/04/2012,324.73,2440.06,2232.1,1463.19,1229.16
19/04/2012,320.56,2425.76,2213.72,1455.25,1229.92
20/04/2012,324.49,2416.14,2203.65,1456.95,1232.19
23/04/2012,312.98,2416.99,2211.42,1443.48,1217.66
24/04/2012,320.11,2402.46,2193.63,1448.86,1221.86
25/04/2012,325.62,2409.54,2200.32,1469.12,1224.82
26/04/2012,326.74,2427.52,2218.81,1478.48,1232.1
27/04/2012,330.71,2421.1,2213.08,1483.08,1233.49
30/04/2012,325.9,2439.81,2229.85,1477.44,1241.12
01/05/2012,325.68,2393.41,2177.74,1485.68,1243.01
02/05/2012,322.03,2403.03,2184.11,1480.65,1245.19
03/05/2012,321.68,2397.3,2178.67,1467.46,1240.66
04/05/2012,315.16,2407.15,2192.31,1443.17,1226.96
07/05/2012,317.45,2341.72,2132.22,1443.49,1198.7
08/05/2012,310.11,2356.64,2148.11,1435.63,1194.86
09/05/2012,307.61,2331.7,2126.24,1426.12,1178.51
